X,,Area (AU),,,,,
,0-50,50-150,150-300,300-800,800-1800,1800-3000,3000-8000
688.529,,,803.5305,,,,
855.513,,,-888.4535,,,,
897.041,,,-976.4935,,,,
-558.695,,,-1026.7375,,,,
706.194,,,-1870.5955,,,,
-105.287,,,2618.6605,,,,
902.999,,,2591.7665,,,,
933.493,,,1662.9305,,,,
-555.189,,,1531.0795,,,,
-272.97,,,-1241.4695,,,,
-390.949,,,1470.4885,,,,
841.032,,,-229.6405,,,,
-82.4960000000001,,,-614.9615,,,,
766.379,,,-927.8325,,,,
791.867,,,-1641.1835,,,,
932.008,,,-1751.3555,,,,
-827.691,,,2133.0375,,,,
801.367,,,1298.6015,,,,
466.737,,,688.8735,,,,
665.776,,,530.6905,,,,
223.776,,,306.5195,,,,
-658.882,,,255.1425,,,,
400.414,,,-320.1925,,,,
305.219,,,-1207.0015,,,,
708.352,,,-1758.2975,,,,
757.293,,,-1846.0795,,,,
37.2350000000001,,,-2346.5425,,,,
-831.261,,,1775.0005,,,,
808.17,,,1271.1205,,,,
-301.656,,,761.2915,,,,
753.472,,,-383.1505,,,,
-232.16,,,-2261.1005,,,,
669.1,,,-2331.7005,,,,
809.56,,,-919.5455,,,,
327.062,,,-965.1665,,,,
664.255,,,-2165.4485,,,,
189.885,,,-2264.6455,,,,
-222.275,,,2464.8555,,,,
830.021,,,1631.5205,,,,
849.252,,,1522.9435,,,,
920.294,,,1472.2125,,,,
959.09,,,1355.3935,,,,
101.567,,,1218.4705,,,,
-354.502,,,625.551500000001,,,,
752.013,,,509.1015,,,,
731.009,,,-240.3105,,,,
571.84,,,-2577.7445,,,,
-402.166,,,2312.4865,,,,
-642.982,,,262.3595,,,,
723.746,,,-267.5325,,,,
689.03,,,-787.8005,,,,
767.999,,,-868.9925,,,,
819.547,,,-1020.0305,,,,
750.865,,,-1337.7395,,,,
1059.298,,,2698.7125,,,,
927.062,,,1978.6355,,,,
365.325,,,1675.2315,,,,
-650.095,,,1455.7045,,,,
798.821,,,1378.3415,,,,
723,,,467.2805,,,,
687.695,,,-398.2075,,,,
705.478,,,-663.784499999999,,,,
-87.8890000000001,,,-1512.3915,,,,
794.733,,,-2005.8565,,,,
-894.362,,,-2143.8335,,,,
623.367,,,-2502.3225,,,,
236.085,,,2325.6355,,,,
-756.85,,,1918.4605,,,,
-970.888,,,1605.3655,,,,
305.477,,,691.772500000001,,,,
-520.512,,,130.8945,,,,
748.477,,,-50.2614999999996,,,,
-552.877,,,-131.0225,,,,
780.416,,,-745.9385,,,,
918.576,,,-819.3725,,,,
870.416,,,-1448.2695,,,,
645.469,,,-2131.6455,,,,
545.941,,,-2444.9655,,,,
431.992,,,143.8705,,,,
745.571,,,6.0935000000004,,,,
706.789,,,2222.6165,,,,
-984.72,,,2202.2085,,,,
-167.46,,,1432.0275,,,,
417.348,,,1069.9105,,,,
729.544,,,946.7675,,,,
692.974,,,830.0205,,,,
666.261,,,604.6615,,,,
710.363,,,-266.0025,,,,
390.299,,,-1096.2215,,,,
740.408,,,-2013.5835,,,,
441.671,,,1368.9925,,,,
-98.7460000000001,,,993.7065,,,,
805.867,,,-1635.1165,,,,
-209.367,,,-1903.6135,,,,
82.4830000000002,,,-2100.5905,,,,
467.34,,,1335.9305,,,,
776.715,,,1044.3355,,,,
795.587,,,1021.8185,,,,
817.921,,,-766.6125,,,,
840.887,,,-1340.5895,,,,
509.262,,,-2505.9495,,,,
555.187,,,-2594.0425,,,,
947.113,,,2276.1795,,,,
-669.089,,,1430.1985,,,,
682.855,,,695.578500000001,,,,
-283.764,,,-566.5705,,,,
-71.6970000000001,,,-921.3535,,,,
865.087,,,-978.8835,,,,
746.557,,,-2049.2905,,,,
552.131,,,-2478.7275,,,,
966.872,,,2047.4565,,,,
986.946,,,1897.3555,,,,
-351.366,,,1222.1145,,,,
-516.827,,,150.0655,,,,
612.79,,,-221.4995,,,,
200.905,,,-584.2685,,,,
752.961,,,-643.0195,,,,
882.021,,,-1024.4025,,,,
962.322,,,-1338.2385,,,,
297.931,,,-1595.3765,,,,
756.206,,,-1957.5735,,,,
586.426,,,-2568.3615,,,,
-254.507,,,-2719.5405,,,,
863.355,,,1357.0345,,,,
-871.808,,,520.1385,,,,
660.177,,,214.1865,,,,
-254.945,,,-46.4914999999996,,,,
-758.256,,,-948.7215,,,,
324.814,,,-1198.9765,,,,
851.585,,,-1677.5875,,,,
-72.2170000000001,,,763.0105,,,,
261.827,,,589.0625,,,,
738.226,,,-33.6824999999999,,,,
765.997,,,-308.9155,,,,
763.613,,,-400.9965,,,,
405.709,,,-851.789499999999,,,,
896.1,,,-951.0595,,,,
790.13,,,-1053.5395,,,,
945.942,,,-1460.6575,,,,
-43.0099999999998,,,-1817.1515,,,,
711.709,,,-2026.3135,,,,
1125.634,,,2766.6235,,,,
1025.197,,,2615.2735,,,,
895.627,,,1338.9615,,,,
659.248,,,713.5385,,,,
746.208,,,227.5755,,,,
733.848,,,-449.0015,,,,
763.609,,,-744.5905,,,,
864.557,,,-1041.5935,,,,
935.884,,,-1140.5825,,,,
-270.149,,,-1197.1965,,,,
307.59,,,-1230.8475,,,,
593.69,,,-1613.0715,,,,
762.333,,,-1657.4395,,,,
656.245,,,-1735.2485,,,,
412.959,,,1093.2825,,,,
-646.041,,,902.4875,,,,
-366.931,,,-2372.5745,,,,
1049.019,,,2611.7945,,,,
121.187,,,1924.4295,,,,
975.986,,,1742.7325,,,,
-721.63,,,-1066.9825,,,,
-757.806,,,-1278.7825,,,,
928.275,,,-1687.7455,,,,
1092.22,,,2779.5975,,,,
1053.195,,,2550.6085,,,,
975.442,,,1596.2625,,,,
820.533,,,1332.3615,,,,
647.729,,,541.5065,,,,
815.569,,,-214.6495,,,,
785.039,,,-778.9625,,,,
186.373,,,-856.333499999999,,,,
854.424,,,-1219.6135,,,,
628.464,,,2337.7785,,,,
789.88,,,1138.6625,,,,
-589.728,,,1001.9345,,,,
703.772,,,-603.3015,,,,
849.09,,,-955.6925,,,,
915.835,,,1991.1355,,,,
619.911,,,1461.1425,,,,
742.387,,,1090.4275,,,,
-260.212,,,-35.4024999999997,,,,
-938.299,,,-615.3485,,,,
-62.837,,,-1821.6805,,,,
-762.32,,,-1910.7385,,,,
1059.33,,,2738.3025,,,,
745.031,,,1532.1295,,,,
929.247,,,1522.8885,,,,
425.384,,,1123.7265,,,,
-84.674,,,973.5035,,,,
465.456,,,721.0545,,,,
469.556,,,400.9965,,,,
741.869,,,143.694500000001,,,,
755.063,,,-32.5854999999997,,,,
-609.379,,,-861.427499999999,,,,
834.603,,,-1044.0895,,,,
762.409,,,-1585.2555,,,,
517.833,,,-2277.5215,,,,
542.862,,,-2468.4815,,,,
-314.717,,,-2525.6215,,,,
640.326,,,2689.9705,,,,
-368.136,,,2068.7335,,,,
957.867,,,1593.7875,,,,
870.097,,,1497.6725,,,,
315.613,,,948.7655,,,,
732.14,,,500.368500000001,,,,
755.179,,,-917.5565,,,,
-552.337,,,-998.972499999999,,,,
1012.735,,,-1297.0515,,,,
785.914,,,-2060.0115,,,,
-166.01,,,2209.2405,,,,
-928.524,,,411.504500000001,,,,
703.333,,,322.5225,,,,
-158.606,,,-2052.5705,,,,
744.098,,,-2110.1665,,,,
952.422,,,1732.7505,,,,
694.828,,,591.7465,,,,
-437.752,,,240.5515,,,,
-597.471,,,13.9645000000005,,,,
155.234,,,-643.8585,,,,
507.732,,,-1502.6335,,,,
-673.926,,,-1718.1745,,,,
-1553.158,,,-2443.5055,,,,
-80.9229999999998,,,-2627.4415,,,,
-300.695,,,997.4735,,,,
671.128,,,486.0835,,,,
-771.5,,,399.0125,,,,
693.007,,,-108.4455,,,,
34.9430000000002,,,-517.1325,,,,
897.681,,,-1590.7325,,,,
1046.605,,,2711.6925,,,,
843.697,,,1315.4875,,,,
858.694,,,1146.7355,,,,
730.563,,,233.0535,,,,
768.015,,,-59.6564999999996,,,,
121.022,,,-899.391499999999,,,,
855.093,,,-1296.9435,,,,
983.121,,,-1556.0595,,,,
856.991,,,-1884.0845,,,,
392.772,,,-1964.1905,,,,
873.74,,,-1999.8125,,,,
330.69,,,-2227.5795,,,,
85.4250000000002,,,2801.7065,,,,
-481.92,,,1910.9245,,,,
539.689,,,1816.9005,,,,
962.249,,,1754.4705,,,,
220.46,,,1567.7595,,,,
811.499,,,1149.3865,,,,
395.816,,,827.1395,,,,
-723.635,,,-315.564499999999,,,,
757.58,,,-844.458499999999,,,,
-742.441,,,-2070.3705,,,,
-506.579,,,1535.1445,,,,
767.369,,,770.6435,,,,
-287.337,,,-300.1495,,,,
-713.186,,,-694.3495,,,,
781.155,,,-799.3815,,,,
849.919,,,-1731.9745,,,,
-1016.744,,,-1802.4445,,,,
772.095,,,-1978.6345,,,,
331.783,,,-2194.6795,,,,
-425.719,,,-2807.2235,,,,
-3.30600000000004,,,1335.8775,,,,
785.103,,,1121.7335,,,,
-1490.586,,,421.9225,,,,
741.236,,,355.0065,,,,
-581.317,,,-356.1335,,,,
238.687,,,-552.2905,,,,
211.19,,,-869.0565,,,,
778.005,,,-1843.3575,,,,
782.9,,,-1991.5875,,,,
-174.551,,,-2058.5635,,,,
712.638,,,-2105.5175,,,,
991.086,,,2363.1235,,,,
815.968,,,1401.6745,,,,
653.257,,,673.9945,,,,
-270.071,,,478.7505,,,,
306.888,,,403.6045,,,,
143.898,,,-370.7925,,,,
1.30600000000004,,,-798.8975,,,,
823.985,,,-1831.7305,,,,
1018.986,,,2272.6325,,,,
227.917,,,1773.6845,,,,
211.327,,,-272.7215,,,,
904.222,,,-1070.1595,,,,
785.656,,,-1175.1315,,,,
946.705,,,-1236.0695,,,,
600.528,,,-2477.2045,,,,
966.545,,,2459.4765,,,,
321.431,,,1700.7015,,,,
901.524,,,1435.8885,,,,
30.344,,,1347.6525,,,,
-347.068,,,399.1925,,,,
746.462,,,177.002500000001,,,,
18.7179999999998,,,-228.5335,,,,
917.86,,,-1632.1425,,,,
-633.739,,,-1879.9635,,,,
789.351,,,-1936.3435,,,,
885.617,,,-1986.5895,,,,
1104.341,,,2880.7665,,,,
740.858,,,2508.1665,,,,
978.151,,,1613.6945,,,,
-1013.928,,,1265.8495,,,,
656.875,,,931.0255,,,,
732.61,,,811.3255,,,,
476.799,,,707.1525,,,,
-969.687,,,413.9635,,,,
-287.47,,,238.3045,,,,
307.216,,,139.569500000001,,,,
424.813,,,-1387.5165,,,,
1021.932,,,2508.3815,,,,
975.079,,,2402.6245,,,,
724.182,,,1219.4115,,,,
683.609,,,521.435500000001,,,,
-476.831,,,243.3945,,,,
707.107,,,-575.131499999999,,,,
842.605,,,-902.9115,,,,
709.045,,,-1978.5845,,,,
660.846,,,-2228.3995,,,,
1063.063,,,2816.8505,,,,
1033.416,,,2542.0325,,,,
775.995,,,1385.2005,,,,
862.45,,,1234.4635,,,,
774.111,,,1063.3135,,,,
-60.2860000000001,,,956.9575,,,,
734.851,,,-910.8235,,,,
792.039,,,-1865.4575,,,,
-1395.009,,,-1882.8445,,,,
916.337,,,1613.7745,,,,
612.426,,,1447.2285,,,,
448.839,,,1332.3925,,,,
-13.4580000000001,,,41.9865000000004,,,,
786.419,,,-1159.0855,,,,
86.6379999999999,,,-1194.7845,,,,
71.7469999999998,,,-1433.3065,,,,
231.812,,,-2037.9455,,,,
445.805,,,-2480.8835,,,,
514.641,,,-2610.3995,,,,
989.222,,,1800.8155,,,,
745.735,,,1786.4415,,,,
-372.67,,,1256.4855,,,,
753.562,,,976.1115,,,,
-564.537,,,389.3595,,,,
799.446,,,-642.235499999999,,,,
-198.462,,,-1364.1645,,,,
426.898,,,-1405.0825,,,,
55.0990000000002,,,-1714.4945,,,,
644.388,,,-2150.5385,,,,
630.534,,,-2322.3955,,,,
548.038,,,-2535.9335,,,,
591.303,,,-2593.1575,,,,
-61.453,,,2349.2685,,,,
256.385,,,2054.3875,,,,
-942.998,,,1391.9735,,,,
669.436,,,585.5565,,,,
704.629,,,399.9465,,,,
610.113,,,-233.2805,,,,
744.476,,,-330.2335,,,,
399.252,,,-616.8775,,,,
-704.815,,,-660.083499999999,,,,
668.29,,,-1722.4025,,,,
475.229,,,-143.0715,,,,
119.868,,,-379.8185,,,,
831.8,,,-951.1355,,,,
814.455,,,-1542.2945,,,,
898.33,,,-1606.5615,,,,
739.314,,,-2036.0305,,,,
700.59,,,-803.3455,,,,
945.522,,,-1424.6445,,,,
712.718,,,-2000.2815,,,,
1148.002,,,2868.8025,,,,
285.753,,,2631.0335,,,,
927.576,,,2499.2045,,,,
239.263,,,2067.6005,,,,
-975.77,,,1278.4365,,,,
744.065,,,329.2255,,,,
963.082,,,-1323.3455,,,,
926.153,,,-1497.4365,,,,
185.931,,,-1859.6205,,,,
-781.555,,,-2270.8455,,,,
688.844,,,-2491.1545,,,,
1123.371,,,2828.8145,,,,
763.06,,,1396.8185,,,,
711.163,,,1204.3605,,,,
294.434,,,956.4365,,,,
-465.064,,,484.5475,,,,
626.123,,,370.1295,,,,
757.996,,,242.7885,,,,
-611.676,,,-243.2285,,,,
-762.639,,,-1608.0685,,,,
773.234,,,-1693.2785,,,,
-838.053,,,,2398.6075,,,
884.761,,,,1269.4345,,,
403.131,,,,225.3605,,,
-916.466,,,,-72.3324999999995,,,
-1007.849,,,,-482.325499999999,,,
744.047,,,,-1946.4195,,,
-236.207,,,,2802.3715,,,
1008.593,,,,2717.4645,,,
-77.0250000000001,,,,2362.4945,,,
979.902,,,,1760.8465,,,
934.955,,,,1427.0525,,,
897.397,,,,1362.7005,,,
898.703,,,,1317.9135,,,
242.397,,,,845.4745,,,
474.148,,,,422.0825,,,
703.962,,,,58.7335000000003,,,
470.055,,,,-454.7745,,,
887.587,,,,-751.5455,,,
835.111,,,,-883.3495,,,
626.69,,,,-2109.6385,,,
1052.688,,,,2933.8755,,,
772.301,,,,-137.9025,,,
649.096,,,,-491.0215,,,
-150.275,,,,-1110.8065,,,
148.304,,,,-1551.9285,,,
739.761,,,,-1554.7435,,,
206.258,,,,-1659.3065,,,
-526.6,,,,-1681.3425,,,
631.641,,,,2676.1225,,,
-313.999,,,,1790.2275,,,
910.044,,,,1724.1755,,,
-703.544,,,,1655.6175,,,
856.803,,,,1651.9675,,,
-262.9,,,,256.4755,,,
827.083,,,,-332.5545,,,
740.172,,,,-651.432499999999,,,
904.799,,,,-698.405499999999,,,
-665.154,,,,-1405.5415,,,
904.671,,,,-1467.6635,,,
105.235,,,,-2096.1385,,,
-270.156,,,,777.8405,,,
730.607,,,,393.3245,,,
-745.399,,,,155.0845,,,
-701.097,,,,-480.1325,,,
661.13,,,,-534.4685,,,
799.545,,,,-964.583499999999,,,
421.203,,,,-1097.6225,,,
-1464.232,,,,-1419.4225,,,
728.913,,,,-1867.5935,,,
503.433,,,,1801.3675,,,
128.629,,,,1449.4565,,,
-241.702,,,,1101.2205,,,
684.341,,,,472.5285,,,
686.583,,,,249.1355,,,
677.557,,,,187.453500000001,,,
820.616,,,,-1208.3955,,,
859.436,,,,-1366.1435,,,
-114.367,,,,-1474.6225,,,
944.593,,,,-1517.0845,,,
-912.007,,,,-1646.8945,,,
1002.991,,,,2950.9245,,,
-623.891,,,,2745.5095,,,
699.769,,,,245.9045,,,
4.71000000000004,,,,-552.6055,,,
686.269,,,,-587.7945,,,
549.409,,,,-1277.4315,,,
1076.921,,,,2926.7375,,,
1148.653,,,,2895.8745,,,
934.81,,,,2064.3695,,,
-132.037,,,,1207.1515,,,
-1164.288,,,,438.060500000001,,,
-1684.171,,,,-181.2035,,,
882.113,,,,-1485.3115,,,
-257.636,,,,-1574.3865,,,
1107.893,,,,2846.2765,,,
866.178,,,,2379.0265,,,
342.441,,,,1683.6205,,,
876.406,,,,1584.7205,,,
750.058,,,,1012.7505,,,
-82.4580000000001,,,,198.4055,,,
712.721,,,,-18.4474999999998,,,
393.058,,,,-352.9385,,,
723.419,,,,-380.2925,,,
936.123,,,,-1293.2985,,,
633.38,,,,-2305.7535,,,
1029.017,,,,2347.7465,,,
710.179,,,,-348.0985,,,
780.014,,,,-936.2375,,,
721.587,,,,-1035.7555,,,
686.266,,,,-1724.5125,,,
1053.321,,,,2647.1365,,,
443.057,,,,2468.4945,,,
756.205,,,,1199.6815,,,
815.599,,,,1053.1655,,,
699.738,,,,12.8875000000003,,,
-249.375,,,,-68.4544999999998,,,
-258.804,,,,1132.0055,,,
376.08,,,,255.2185,,,
-452.087,,,,-18.9744999999998,,,
681.18,,,,-1842.6245,,,
803.616,,,,1653.1905,,,
689.216,,,,976.9115,,,
756.902,,,,-68.6204999999995,,,
215.29,,,,-290.0405,,,
800.975,,,,-757.521499999999,,,
215.934,,,,-2058.0175,,,
687.177,,,,-2258.7455,,,
510.028,,,,1560.7095,,,
712.794,,,,815.0415,,,
905.133,,,,-918.731499999999,,,
524.296,,,,-2523.9235,,,
90.9870000000001,,,,2494.9515,,,
-150.72,,,,343.3805,,,
443.452,,,,-1374.4085,,,
261.494,,,,-1478.3135,,,
622.115,,,,-2001.5335,,,
-422.554,,,,1444.3915,,,
880.877,,,,1323.3375,,,
701.757,,,,901.9055,,,
821.817,,,,-313.5455,,,
877.773,,,,-1669.0915,,,
833.204,,,,-1671.0185,,,
905.35,,,,-1729.4155,,,
1014.05,,,,2405.0315,,,
916.42,,,,1817.4395,,,
649.645,,,,395.4365,,,
-330.605,,,,-173.3995,,,
935.79,,,,-1331.5325,,,
-150.425,,,,-1706.4815,,,
768.765,,,,-2048.3775,,,
979.836,,,,2350.1465,,,
595.013,,,,2311.7485,,,
982.372,,,,2296.8625,,,
980.751,,,,2221.4305,,,
924.492,,,,1923.5475,,,
-695.59,,,,1106.6545,,,
-742.681,,,,990.4365,,,
-122.24,,,,-48.3454999999999,,,
-763.858,,,,-312.4875,,,
-139.322,,,,-365.2325,,,
-204.751,,,,-971.4935,,,
-955.517,,,,-1309.6675,,,
528.984,,,,-2626.5095,,,
955.684,,,,1932.2575,,,
337.171,,,,437.3425,,,
-474.156,,,,-270.3745,,,
-679.942,,,,-497.6915,,,
515.03,,,,-1050.4215,,,
-168.974,,,,-1137.4745,,,
-417.87,,,,-1281.5095,,,
-300.857,,,,-1415.2705,,,
1087.071,,,,2865.9645,,,
345.72,,,,1701.5885,,,
788.924,,,,4.51250000000027,,,
-431.311,,,,-897.5185,,,
886.269,,,,-1047.3805,,,
161.118,,,,-1365.2995,,,
898.576,,,,-1878.0265,,,
638.432,,,,1648.7535,,,
379.522,,,,839.3475,,,
399.294,,,,-1978.4525,,,
-770.028,,,,-2958.3555,,,
1072.789,,,,2590.0745,,,
874.154,,,,1877.0145,,,
901.596,,,,1745.5605,,,
369.808,,,,1443.6095,,,
542.497,,,,1219.7125,,,
668.945,,,,742.2205,,,
774.674,,,,-11.5614999999998,,,
754.266,,,,-886.2285,,,
661.132,,,,-1876.9325,,,
1.49400000000014,,,,-2361.1345,,,
-722.338,,,,-2479.2155,,,
188.071,,,,1796.3615,,,
-844.476,,,,858.1725,,,
253.201,,,,313.2965,,,
-1267.417,,,,138.8735,,,
214.012,,,,-572.5295,,,
721.462,,,,-1087.4835,,,
658.381,,,,-1751.4955,,,
339.599,,,,-1971.3965,,,
-70.9569999999999,,,,-2157.0955,,,
-397.114,,,,1428.4955,,,
429.675,,,,1077.5105,,,
-9.346,,,,1071.8885,,,
128.923,,,,-134.1265,,,
861.632,,,,-1086.5235,,,
-814.928,,,,-1120.8295,,,
439.527,,,,-2543.6595,,,
416.261,,,,2214.8045,,,
905.184,,,,1520.4335,,,
709.029,,,,871.1035,,,
481.184,,,,384.2425,,,
-179.844,,,,-464.8315,,,
810.353,,,,-623.9335,,,
852.6,,,,-790.1615,,,
-421.631,,,,-937.9245,,,
517.637,,,,-994.4025,,,
721.64,,,,-2079.3905,,,
100.021,,,,1675.5395,,,
888.83,,,,1563.8195,,,
926.781,,,,1410.5025,,,
-567.533,,,,1021.4655,,,
-167.865,,,,99.7485000000001,,,
-812.293,,,,50.4685000000004,,,
371.116,,,,1.5635000000002,,,
-412.684,,,,-26.6114999999995,,,
519.393,,,,-1028.5595,,,
709.673,,,,-1051.3625,,,
776.178,,,,-1304.9805,,,
801.904,,,,-1891.6645,,,
512.729,,,,-2420.2485,,,
954.862,,,,1712.4135,,,
-930.635,,,,1397.2265,,,
821.218,,,,1091.6985,,,
160.35,,,,694.1585,,,
120.838,,,,173.1615,,,
724.485,,,,-505.4275,,,
-77.3490000000002,,,,-1497.0315,,,
698.51,,,,-1740.8775,,,
340.194,,,,-1946.5835,,,
727.482,,,,-2100.5255,,,
-452.095,,,,-2161.8535,,,
84.654,,,,-2539.6265,,,
1129.735,,,,2807.5975,,,
393.579,,,,1897.1635,,,
782.989,,,,963.7875,,,
756.5,,,,351.5025,,,
757.463,,,,270.4145,,,
-705.858,,,,147.857500000001,,,
866.968,,,,-906.7905,,,
-148.671,,,,-1153.5245,,,
-421.017,,,,-1487.4635,,,
37.0230000000001,,,,-1621.3625,,,
656.775,,,,-1857.6075,,,
551.87,,,,-2389.5645,,,
-858.365,,,,-2721.0725,,,
817.615,,,,1434.5395,,,
868.448,,,,1200.4175,,,
-564.473,,,,982.0275,,,
753.539,,,,-355.6765,,,
709.81,,,,-378.7745,,,
17.509,,,,-756.8235,,,
-214.894,,,,-993.5855,,,
516.734,,,,-2457.7865,,,
626.329,,,,-2468.1065,,,
-1072.34,,,,1713.5395,,,
-416.151,,,,1685.5855,,,
756.286,,,,1044.3395,,,
782.347,,,,1030.7315,,,
10.5419999999999,,,,72.6945000000005,,,
-831.568,,,,62.2575000000002,,,
718.225,,,,-439.4575,,,
-573.927,,,,-1008.3055,,,
-410.313,,,,-1803.1255,,,
101.917,,,,2464.0125,,,
-750.104,,,,1929.6885,,,
964.429,,,,1525.6615,,,
-624.256,,,,1427.9245,,,
546.277,,,,1194.3365,,,
-490.341,,,,1108.5525,,,
-622.114,,,,861.2095,,,
-795.004,,,,656.3645,,,
871.902,,,,-878.360499999999,,,
824.853,,,,-908.2875,,,
926.735,,,,-1372.8935,,,
242.299,,,,-1453.3205,,,
504.326,,,,-1530.5815,,,
1181.495,,,,2879.5185,,,
-435.898,,,,1682.6125,,,
889.821,,,,1481.2895,,,
939.175,,,,1369.6365,,,
936.972,,,,-1664.6135,,,
-983.283,,,,2531.1935,,,
236.853,,,,2087.5825,,,
679.919,,,,1326.8655,,,
762.326,,,,908.7025,,,
-1255.523,,,,581.0615,,,
753.386,,,,295.9555,,,
380.971,,,,285.6125,,,
779.904,,,,-162.8665,,,
721.552,,,,-297.4745,,,
796.615,,,,-349.4055,,,
194.1,,,,-2017.8575,,,
504.308,,,,-2529.9955,,,
1081.296,,,,2673.2735,,,
-716.055,,,,769.1535,,,
752.122,,,,-290.1355,,,
-1421.341,,,,-467.0785,,,
-1143.629,,,,-1965.1565,,,
747.503,,,,1564.2985,,,
-1048.108,,,,880.1515,,,
460.488,,,,84.4475000000002,,,
714.931,,,,-593.1745,,,
919.027,,,,-1199.8485,,,
506.212,,,,-1516.8455,,,
-863.021,,,,-2760.6625,,,
1014.735,,,,2754.6095,,,
1035.896,,,,2734.7525,,,
774.843,,,,838.7735,,,
-769.113,,,,640.0335,,,
-287.065,,,,499.328500000001,,,
-906.57,,,,196.924500000001,,,
-646.674,,,,-228.5785,,,
858.868,,,,-1062.8635,,,
854.979,,,,1301.2595,,,
370.759,,,,-355.0495,,,
508.124,,,,-743.1175,,,
825.32,,,,-1760.0675,,,
754.685,,,,-2023.9875,,,
421.973,,,,-2517.0675,,,
976.087,,,,2529.4315,,,
54.723,,,,1682.9195,,,
-355.742,,,,675.0475,,,
-457.478,,,,211.1565,,,
-360.94,,,,-410.0885,,,
307.924,,,,-983.0855,,,
976.436,,,,-1629.0415,,,
643.652,,,,-1784.8465,,,
602.877,,,,-2523.6275,,,
101.394,,,,2786.5795,,,
709.341,,,,1037.6565,,,
-274.691,,,,-64.7914999999998,,,
-99.5729999999999,,,,-866.7595,,,
886.264,,,,-901.361499999999,,,
173.323,,,,-1110.0695,,,
741.819,,,,-1301.7245,,,
853.736,,,,-1535.2285,,,
-495.565,,,,-2182.9655,,,
988.088,,,,2431.3505,,,
143.32,,,,738.8625,,,
-816.535,,,,634.118500000001,,,
745.335,,,,626.1185,,,
758.359,,,,150.5535,,,
769.291,,,,-456.2405,,,
977.641,,,,-1152.6025,,,
950.897,,,,-1287.0025,,,
387.716,,,,1941.3305,,,
678.021,,,,1933.2275,,,
410.81,,,,-875.918499999999,,,
864.543,,,,-933.7635,,,
33.7370000000001,,,,-1640.9245,,,
-243.926,,,,-1901.0275,,,
779.892,,,,-1960.4695,,,
-133.486,,,,1411.6155,,,
-867.53,,,,533.5035,,,
642.897,,,,-1879.9315,,,
697.367,,,,-2204.1595,,,
879.452,,,,2150.4805,,,
-13.5160000000001,,,,2022.0635,,,
-58.991,,,,1816.0235,,,
647.312,,,,1671.7725,,,
-854.195,,,,1198.5215,,,
-564.554,,,,-1342.6615,,,
-809.23,,,,-2254.6475,,,
675.902,,,,716.8705,,,
284.332,,,,710.3705,,,
780.039,,,,-570.0885,,,
792.344,,,,-1095.0155,,,
280.077,,,,2665.8935,,,
1041.173,,,,2271.1915,,,
901.622,,,,1888.1225,,,
963.234,,,,1620.0815,,,
703.927,,,,1188.4115,,,
-180.926,,,,345.1655,,,
637.785,,,,-500.7855,,,
419.356,,,,-1082.3245,,,
965.703,,,,-1302.5595,,,
799.643,,,,-1413.4455,,,
924.802,,,,-1724.4745,,,
215.41,,,,2336.0655,,,
558.515,,,,2096.9765,,,
831.769,,,,1458.3805,,,
859.587,,,,1329.2825,,,
-819.381,,,,1180.9815,,,
383.24,,,,21.6555000000003,,,
-941.85,,,,-282.6045,,,
-734.76,,,,-1924.5385,,,
981.37,,,,2744.5775,,,
409.929,,,,2246.8395,,,
780.183,,,,1223.2575,,,
-189.132,,,,857.2485,,,
472.03,,,,108.4335,,,
844.462,,,,-993.8575,,,
816.629,,,,-1145.4745,,,
305.981,,,,-1186.6245,,,
829.701,,,,-1400.2325,,,
868.041,,,,-1971.2585,,,
80.7820000000002,,,,-2123.8605,,,
1132.924,,,,2888.3215,,,
1062.459,,,,2454.9655,,,
-601.636,,,,2055.8015,,,
-766.742,,,,1304.2445,,,
155.108,,,,722.9625,,,
-1233.759,,,,135.9855,,,
759.134,,,,16.8845000000001,,,
732.128,,,,-11.1844999999998,,,
794.87,,,,-896.5175,,,
776.982,,,,-1646.7705,,,
527.341,,,,-2490.9115,,,
1069.049,,,,2945.8095,,,
-244.478,,,,1947.7785,,,
961.828,,,,1908.4515,,,
777.608,,,,641.714500000001,,,
770.003,,,,33.1765000000005,,,
-1761.14,,,,-410.9665,,,
809.198,,,,-1123.6865,,,
929.502,,,,-1961.5545,,,
-1037.243,,,,-2185.4345,,,
671.771,,,,-2206.4975,,,
488.9,,,,-2641.3685,,,
982.895,,,,2458.9545,,,
-901.802,,,,1403.8115,,,
696.421,,,,788.3945,,,
-1333.865,,,,-599.9565,,,
893.881,,,,-781.6255,,,
959.57,,,,-1001.2115,,,
-14.7159999999999,,,,-1040.8335,,,
-1101.975,,,,1681.3435,,,
719.347,,,,1312.4405,,,
-1032.67,,,,1133.7055,,,
-394.371,,,,-442.9155,,,
-189.864,,,,-1000.9755,,,
902.729,,,,-1214.1945,,,
896.72,,,,-1398.2485,,,
-518.337,,,,-1698.3345,,,
759.951,,,,-1735.9895,,,
736.481,,,,-1846.6905,,,
611.988,,,,-2428.2795,,,
-259.534,,,,2759.9815,,,
982.043,,,,2497.2315,,,
-1076.818,,,,1132.0975,,,
807.79,,,,-699.601499999999,,,
827.523,,,,-867.4535,,,
871.051,,,,-1110.2235,,,
809.432,,,,-1694.9995,,,
941.563,,,,-1694.3965,,,
